run,table,token_role,object_type,after_change_status,_rkl_bin,_nll_bin,_entropy_bin,_teacher_stance,_offline_risk_bin,count,share,object_token_count,hallucinated_object_token_rate,hallucination_rate,removed_rate,offline_risk_tail_rate,rkl_base_to_teacher,rkl_base_to_teacher_mean,base_nll,base_nll_mean,base_entropy,base_entropy_mean,teacher_minus_base_nll,teacher_minus_base_nll_mean,rkl_after_to_base,rkl_after_to_base_mean,jsd_after_base,jsd_after_base_mean,delta_logp_after_base,delta_logp_after_base_mean,delta_entropy_after_base,delta_entropy_after_base_mean,after_base_top1_match_rate,after_base_topk_jaccard,after_base_topk_jaccard_mean,stable_rate,sharpen_same_top1_rate,reshape_topk_rate,suppress_emitted_rate,boost_emitted_rate,after_base_topk_jaccard_p50,after_base_topk_jaccard_p75,after_base_topk_jaccard_p90,after_mass_on_base_topk,after_mass_on_base_topk_p50,after_mass_on_base_topk_p75,after_mass_on_base_topk_p90,after_selected_rank,after_selected_rank_p50,after_selected_rank_p75,after_selected_rank_p90,after_teacher_top1_match_rate,base_entropy_p50,base_entropy_p75,base_entropy_p90,base_nll_p50,base_nll_p75,base_nll_p90,base_selected_rank,base_selected_rank_p50,base_selected_rank_p75,base_selected_rank_p90,base_teacher_top1_match_rate,delta_after_base_mass_on_teacher_topk,delta_after_base_mass_on_teacher_topk_p50,delta_after_base_mass_on_teacher_topk_p75,delta_after_base_mass_on_teacher_topk_p90,delta_entropy_after_base_p50,delta_entropy_after_base_p75,delta_entropy_after_base_p90,delta_logp_after_base_p50,delta_logp_after_base_p75,delta_logp_after_base_p90,delta_top1_margin_after_base,delta_top1_margin_after_base_p50,delta_top1_margin_after_base_p75,delta_top1_margin_after_base_p90,delta_top1_prob_after_base,delta_top1_prob_after_base_p50,delta_top1_prob_after_base_p75,delta_top1_prob_after_base_p90,emit_in_after_topk_rate,emit_in_base_topk_rate,emit_in_teacher_topk_rate,jsd_after_base_p50,jsd_after_base_p75,jsd_after_base_p90,jsd_base_teacher,jsd_base_teacher_p50,jsd_base_teacher_p75,jsd_base_teacher_p90,mechanism_stable_rate,riskmask_entropy_selected_rate,riskmask_nll_selected_rate,rkl_after_to_base_p50,rkl_after_to_base_p75,rkl_after_to_base_p90,rkl_base_to_teacher_p50,rkl_base_to_teacher_p75,rkl_base_to_teacher_p90,teacher_entropy,teacher_entropy_p50,teacher_entropy_p75,teacher_entropy_p90,teacher_minus_base_nll_p50,teacher_minus_base_nll_p75,teacher_minus_base_nll_p90,teacher_nll,teacher_nll_p50,teacher_nll_p75,teacher_nll_p90,unique_images,after_base_topk_jaccard_mean_p50,after_base_topk_jaccard_mean_p75,after_base_topk_jaccard_mean_p90,base_entropy_mean_p50,base_entropy_mean_p75,base_entropy_mean_p90,base_nll_mean_p50,base_nll_mean_p75,base_nll_mean_p90,delta_entropy_after_base_mean_p50,delta_entropy_after_base_mean_p75,delta_entropy_after_base_mean_p90,delta_logp_after_base_mean_p50,delta_logp_after_base_mean_p75,delta_logp_after_base_mean_p90,jsd_after_base_mean_p50,jsd_after_base_mean_p75,jsd_after_base_mean_p90,mechanism_boost_emitted_frac,mechanism_boost_emitted_frac_p50,mechanism_boost_emitted_frac_p75,mechanism_boost_emitted_frac_p90,mechanism_reshape_topk_frac,mechanism_reshape_topk_frac_p50,mechanism_reshape_topk_frac_p75,mechanism_reshape_topk_frac_p90,mechanism_sharpen_same_top1_frac,mechanism_sharpen_same_top1_frac_p50,mechanism_sharpen_same_top1_frac_p75,mechanism_sharpen_same_top1_frac_p90,mechanism_stable_frac,mechanism_stable_frac_p50,mechanism_stable_frac_p75,mechanism_stable_frac_p90,mechanism_suppress_emitted_frac,mechanism_suppress_emitted_frac_p50,mechanism_suppress_emitted_frac_p75,mechanism_suppress_emitted_frac_p90,mechanism_unknown_rate,removed_correct_rate,removed_hallucination_rate,riskmask_nll_selected_token_frac,riskmask_nll_selected_token_frac_p50,riskmask_nll_selected_token_frac_p75,riskmask_nll_selected_token_frac_p90,rkl_after_to_base_mean_p50,rkl_after_to_base_mean_p75,rkl_after_to_base_mean_p90,rkl_base_to_teacher_mean_p50,rkl_base_to_teacher_mean_p75,rkl_base_to_teacher_mean_p90,teacher_entropy_mean,teacher_entropy_mean_p50,teacher_entropy_mean_p75,teacher_entropy_mean_p90,teacher_minus_base_nll_mean_p50,teacher_minus_base_nll_mean_p75,teacher_minus_base_nll_mean_p90,teacher_nll_mean,teacher_nll_mean_p50,teacher_nll_mean_p75,teacher_nll_mean_p90,mechanism_boost_emitted_rate,mechanism_reshape_topk_rate,mechanism_sharpen_same_top1_rate,mechanism_suppress_emitted_rate
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,highNLL,,teacher_neutral,,170,0.00029643838,170,0,,,0.25294118,0.0094529122,,0.71555001,,0.9940811,,-0.00074981118,,0.020565189,,0.0051892667,,0.012609161,,-0.018903842,,0.87647059,0.92362551,,0.31764706,0.29411765,0.12352941,0.14705882,0.11764706,0.9047619,1,1,0.99710891,0.99991757,0.99999331,0.99999935,1.2235294,1,1,2,0.87647059,0.83468407,1.1801944,1.5917594,0.65646094,0.82443953,0.99994586,1.2117647,1,1,2,0.98823529,0.00056753509,3.2782555e-07,2.5883317e-05,0.00032273531,-0.0051743388,0.014603958,0.046787024,0.001347363,0.10219554,0.22101251,0.077941175,0,0.25,0.49999997,0.017077614,0.0019240379,0.060235307,0.10841319,1,1,1,0.0019757566,0.0066418977,0.016723333,0.0022530852,0.00021047679,0.0016398927,0.0076845653,0.31764706,0.24705882,0.25294118,0.0078675267,0.026963474,0.065624504,0.00087438792,0.0070043574,0.030142047,0.98910898,0.83029342,1.1658471,1.4842057,-8.5234642e-05,0.0014336556,0.003159678,0.71480019,0.65107727,0.82414286,0.99831929,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764706,0.12352941,0.29411765,0.14705882
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,lowNLL,,teacher_neutral,,7916,0.013803566,7916,0,,,0.00176857,0.00070410572,,0.016375614,,0.063042102,,-0.00034482019,,0.0011282096,,0.00026402399,,-0.00024868556,,-0.00028669283,,1,0.91712954,,0.9244568,0.066953007,0.00012632643,0.0084638706,0,0.9047619,1,1,0.99990186,0.9999997,1,1,1,1,1,1,1,0.0047492802,0.051398465,0.17769392,0.00050674949,0.0078045554,0.035039622,1,1,1,1,1,6.4222725e-06,0,1.1920929e-07,3.2782555e-06,2.0806858e-08,0.00056492339,0.010467129,0,8.0204853e-05,0.002459805,-0.013927489,-1.4901161e-08,0.24999988,0.5,-0.00013352558,0,8.0183148e-05,0.0024117231,1,1,1,4.5764505e-06,8.6713871e-05,0.00043317884,0.00015976181,6.2880099e-06,9.4904961e-05,0.00034133435,0.9244568,0.0042950985,0.00176857,1.8421728e-05,0.00035244103,0.0017778709,2.6231401e-05,0.00038803108,0.001445643,0.061329616,0.0044472285,0.049375298,0.17350142,0,2.2511098e-05,0.0010912474,0.016030794,0.00046194848,0.0072567275,0.032300066,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012632643,0.066953007,0.0084638706
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,highNLL,,teacher_rejects,,1259,0.0021953878,1259,0,,,0.85305798,0.092113474,,0.9094159,,1.3498287,,0.30989967,,0.049761066,,0.011935764,,-0.06326097,,0.0036063952,,0.85702939,0.8983195,,0.2279587,0.24384432,0.14297061,0.30500397,0.080222399,0.9047619,1,1,0.98873022,0.99908149,0.99989471,0.99999287,1.4503574,1,2,2,0.7720413,1.2499962,1.631716,2.0967232,0.71268702,1.0068578,1.5166135,1.319301,1,1,2,0.77442415,-0.000184998,1.1920929e-07,0.00012126565,0.0015013456,0.0035463572,0.061827421,0.14201568,-0.029045343,0.065857083,0.19876584,0.0067513909,0,0.24999997,0.5,-0.00051563587,-0.0011777878,0.043481767,0.098689365,0.99920572,1,0.99920572,0.0047056191,0.011691788,0.027793955,0.020828492,0.0085963123,0.021748767,0.048989777,0.2279587,0.80540111,0.85305798,0.018747685,0.047252733,0.11200888,0.034417227,0.086581286,0.19847498,1.3778322,1.2886763,1.6787207,2.1553373,0.15963387,0.34536758,0.71794555,1.2193156,0.9521662,1.3819051,2.0759343,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080222399,0.14297061,0.24384432,0.30500397
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,lowNLL,,teacher_rejects,,2701,0.0047098827,2701,0,,,0.16771566,0.044562928,,0.13701947,,0.448104,,0.094240075,,0.019744611,,0.0042892669,,-0.031187114,,0.045475483,,0.99518697,0.89836479,,0.60496113,0.17326916,0.0051832655,0.21621622,0.00037023325,0.9047619,1,1,0.99874967,0.99993461,0.99999487,0.99999952,1.0033321,1,1,1,0.97852647,0.40007865,0.65283132,0.86486262,0.10467218,0.21751499,0.31804088,1,1,1,1,0.97778601,-7.5103883e-05,-1.1920929e-07,6.7949295e-06,0.0001077652,0.027839549,0.086210012,0.17376399,-0.0088757575,0.0024203444,0.027790628,-0.21718807,-0.24999969,1.6763806e-07,0.25000016,-0.021480638,-0.008071661,0.0022992492,0.024026632,1,1,1,0.0012144727,0.003658365,0.0097761042,0.010873712,0.00282931,0.0083033498,0.022337468,0.60496113,0.18437616,0.16771566,0.0050368495,0.015419887,0.042171523,0.010549348,0.031144079,0.082300186,0.57116091,0.53505367,0.7840566,1.0275785,0.03632772,0.089818388,0.19260718,0.23125955,0.16320089,0.31821668,0.4693948,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037023325,0.0051832655,0.17326916,0.21621622
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,highNLL,,teacher_supports,,1833,0.0031963032,1833,0,,,0.90125477,0.13405736,,1.0750157,,1.2845725,,-0.33538311,,0.066163118,,0.016366059,,0.180247,,-0.047227154,,0.80905619,0.8897087,,0.16093835,0.39225314,0.19148936,0.090016367,0.16530278,0.9047619,1,1,0.9916551,0.999354,0.99994248,0.99999516,1.4020731,1,2,2,0.83360611,1.1886721,1.5293088,2.0077477,0.83398968,1.2327955,1.8815097,1.5886525,1,2,2,0.77032188,0.0016448737,7.0929527e-06,0.00031286478,0.0027350903,-0.03002429,0.022623241,0.10642328,0.12003934,0.28653717,0.55203841,0.13816148,0.125,0.375,0.75,0.0315755,0.028411031,0.085844636,0.15226829,0.99945445,0.99945445,1,0.0068883235,0.0167263,0.038472822,0.026558765,0.011305377,0.029299088,0.064219861,0.16093835,0.83742499,0.90125477,0.027497843,0.067074768,0.15568751,0.046808586,0.12471424,0.28701934,1.1954202,1.0997608,1.4404105,1.8905102,-0.20198023,-0.093901992,-0.045669568,0.73963255,0.59051824,0.89388973,1.3842107,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16530278,0.19148936,0.39225314,0.090016367
riskmask_p30_s100,token_role_x_teacher_stance_nll,correct_object,,,,lowNLL,,teacher_supports,,2166,0.0037769737,2166,0,,,0.20267775,0.034163512,,0.17131534,,0.53290359,,-0.05455397,,0.014095876,,0.0037134014,,0.020503882,,-0.051446139,,0.99907664,0.9002357,,0.3434903,0.58402585,0.0013850416,0.069252078,0.0018467221,0.9047619,1,1,0.99889398,0.99992052,0.99999189,0.99999905,1,1,1,1,0.99907664,0.50892106,0.69953217,0.91321784,0.15277589,0.25453141,0.34415092,1,1,1,1,1,0.0001779946,2.2053719e-06,5.2288175e-05,0.00039801002,-0.041821688,0.0036943294,0.058889873,0.015093123,0.045060448,0.0874817,0.24359418,0.24999988,0.49999997,0.75000018,0.017804375,0.013690591,0.038563356,0.071449429,1,1,1,0.0014900575,0.0038569343,0.0090960488,0.0061056346,0.0026677062,0.006512331,0.014423515,0.3434903,0.22299169,0.20267775,0.0057915051,0.014710368,0.034047317,0.01213275,0.030879914,0.07194218,0.41145656,0.37723178,0.57055721,0.77520484,-0.035360465,-0.018652269,-0.011959706,0.11676137,0.095681742,0.17575827,0.25258835,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018467221,0.0013850416,0.58402585,0.069252078
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,highNLL,,teacher_neutral,,33,5.7543921e-05,33,1,,,0.33333333,0.015918248,,0.74246854,,1.1467483,,1.0361274e-05,,0.019395371,,0.0048044113,,0.023014334,,-0.021459899,,0.90909091,0.93178539,,0.3030303,0.33333333,0.090909091,0.18181818,0.090909091,0.9047619,1,1,0.99477132,0.99965441,0.99999762,0.9999998,1.2121212,1,1,2,0.84848485,0.98898166,1.5144528,1.8717834,0.57995021,0.69581974,1.1152254,1.1212121,1,1,1,0.93939394,0.00044948043,5.9604645e-08,9.7334385e-05,0.00093524456,-0.00015044212,0.016207933,0.033348513,0.0098667145,0.10431886,0.19886019,0.018939389,0,0.25,0.3499999,0.01207456,0.0056097507,0.055621743,0.072095239,1,1,1,0.0018959467,0.0044719763,0.015226533,0.0037166632,0.00033930701,0.0034487103,0.0067596134,0.3030303,0.33333333,0.33333333,0.0076404572,0.018122541,0.05940724,0.0012252356,0.013156828,0.027788018,1.1691065,1.0084016,1.3745102,2.0260717,6.6518784e-05,0.0011875629,0.0047992468,0.74247891,0.58035582,0.69316065,1.1119143,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090909091,0.090909091,0.33333333,0.18181818
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,lowNLL,,teacher_neutral,,1077,0.0018780243,1077,1,,,0.0046425255,0.00118381,,0.022317581,,0.088146323,,-0.00051015137,,0.0021741612,,0.00048247498,,-0.0027759894,,0.0059271519,,1,0.9166805,,0.93407614,0.049210771,0,0.016713092,0,0.9047619,1,1,0.99975656,0.99999863,0.99999994,1,1,1,1,1,1,0.013476998,0.081070349,0.26231436,0.001552449,0.012825148,0.056220376,1,1,1,1,1,-1.3240311e-05,0,1.7881393e-07,5.1379204e-06,1.3508325e-06,0.0027347677,0.020578848,-1.1920918e-07,0.00010256941,0.0020227309,-0.056174565,-5.8673322e-08,0.12500036,0.37500012,-0.0021425618,-1.1920929e-07,0.00010251999,0.0019654632,1,1,1,1.3341658e-05,0.00012907249,0.00062003437,0.00026082574,1.852684e-05,0.00014717686,0.00047950519,0.93407614,0.0064995357,0.0046425255,5.4080916e-05,0.0005284237,0.0025602169,7.5062388e-05,0.00065323617,0.0020190995,0.085600468,0.013374575,0.075651757,0.24880829,-3.576273e-07,5.6818186e-05,0.0012559519,0.02180743,0.001543046,0.011898262,0.052635333,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049210771,0.016713092
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,highNLL,,teacher_rejects,,381,0.00066437072,381,1,,,0.91338583,0.14353903,,1.0572969,,1.4746937,,0.43700976,,0.070501514,,0.016752877,,-0.093611242,,0.036475486,,0.83989501,0.88195659,,0.20209974,0.22309711,0.16272966,0.34645669,0.065616798,0.9047619,0.9047619,1,0.98312649,0.99801064,0.99966502,0.99994791,1.6981627,1,2,3,0.74015748,1.383788,1.6954679,2.3246436,0.82322013,1.247088,1.8681127,1.6036745,1,2,2,0.73753281,-0.00042100325,-4.7683716e-07,0.00025612116,0.0028240085,0.013603687,0.099449396,0.21745992,-0.05963397,0.049081922,0.21727365,-0.020341208,-5.9604645e-08,0.25,0.5,-0.012666325,-0.011090219,0.04134804,0.092424572,0.99737533,0.99737533,0.98950131,0.0065221209,0.014671042,0.037017807,0.030439735,0.011404589,0.031224009,0.07235314,0.20209974,0.88713911,0.91338583,0.02617985,0.062946133,0.17239818,0.045202665,0.13492611,0.33142751,1.5016619,1.4093099,1.8019772,2.370374,0.21932614,0.48802948,1.0059639,1.4943067,1.1340861,1.7212846,2.6624594,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065616798,0.16272966,0.22309711,0.34645669
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,lowNLL,,teacher_rejects,,528,0.00092070273,528,1,,,0.20075758,0.059754208,,0.14988293,,0.48821913,,0.11613239,,0.025307409,,0.005554844,,-0.047291148,,0.069591365,,0.9905303,0.89638927,,0.5530303,0.14015152,0.011363636,0.29356061,0.0018939394,0.9047619,0.9047619,1,0.99807499,0.99990401,0.99998975,0.99999872,1.0075758,1,1,1,0.97727273,0.464193,0.68206191,0.87669452,0.12525032,0.23518454,0.32533804,1,1,1,1,0.97537879,-0.00041420927,-9.5367432e-07,2.7418137e-06,6.5201521e-05,0.047578551,0.1112464,0.22888878,-0.018924119,-0.00023871707,0.027123561,-0.27154356,-0.24999997,2.4214387e-08,0.25000006,-0.030459369,-0.016610593,-0.00017946959,0.022998267,1,1,1,0.0016635903,0.0050381449,0.014187639,0.014602789,0.0032175428,0.0095581631,0.030159719,0.5530303,0.22159091,0.20075758,0.0067805785,0.021953407,0.064549123,0.011799444,0.035598816,0.11459856,0.63333699,0.61037016,0.84543842,1.0991979,0.044045459,0.11976233,0.26199871,0.26601532,0.2002141,0.36392718,0.53135822,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018939394,0.011363636,0.14015152,0.29356061
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,highNLL,,teacher_supports,,525,0.00091547147,525,1,,,0.92380952,0.15329238,,1.3171477,,1.4243093,,-0.37688723,,0.068782731,,0.016337322,,0.14352774,,-0.012425724,,0.84,0.88388578,,0.15428571,0.34095238,0.16190476,0.15809524,0.1847619,0.9047619,0.9047619,1,0.98851157,0.9982183,0.9998036,0.999985,1.9371429,1,2,3,0.78666667,1.3630517,1.7650995,2.1805537,0.9516688,1.4900981,2.5772688,2.0209524,1,2,3,0.77333333,0.0012778215,2.1457672e-06,0.00045692921,0.0034851193,-0.014011383,0.049148917,0.16225832,0.08892113,0.25444975,0.55255737,0.058095237,5.9604645e-08,0.25000003,0.62500004,0.01248553,0.010797739,0.064416826,0.12312074,0.99238095,0.99238095,0.99428571,0.0069236364,0.016803624,0.03599091,0.031625732,0.013102414,0.033997592,0.072830898,0.15428571,0.87619048,0.92380952,0.028083652,0.066282295,0.15419869,0.056386217,0.1462355,0.32058499,1.350718,1.268034,1.6466427,2.0854168,-0.20462048,-0.10554111,-0.047081292,0.94026051,0.69777203,1.0695684,1.6764045,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1847619,0.16190476,0.34095238,0.15809524
riskmask_p30_s100,token_role_x_teacher_stance_nll,hallucinated_object,,,,lowNLL,,teacher_supports,,406,0.0007079646,406,1,,,0.24137931,0.030376391,,0.18047241,,0.58269832,,-0.055879732,,0.016562917,,0.0040497219,,0.010146834,,-0.030368834,,1,0.90389675,,0.40394089,0.48768473,0,0.10344828,0.0049261084,0.9047619,1,1,0.99823566,0.99986735,0.99998449,0.99999759,1,1,1,1,1,0.55444854,0.79948109,0.99503377,0.16069447,0.2720302,0.34935015,1,1,1,1,1,-0.00021585851,7.1525574e-07,5.0231814e-05,0.00052028894,-0.026539326,0.021524683,0.10174553,0.0088378266,0.03928468,0.095948413,0.1520936,0.12500001,0.37500004,0.62500023,0.0098339898,0.008048445,0.033645645,0.072447926,1,1,1,0.001655828,0.0042239588,0.010922076,0.0061436,0.0029365983,0.0071660797,0.017071458,0.40394089,0.29802956,0.24137931,0.0064643421,0.016548804,0.041964268,0.012924782,0.034575113,0.085030481,0.45339916,0.4133811,0.62134653,0.85105175,-0.035446778,-0.019234797,-0.01204678,0.12459268,0.1013441,0.1813234,0.26246043,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049261084,,0.48768473,0.10344828
riskmask_p30_s100,token_role_x_teacher_stance_nll,non_object_token,,,,highNLL,,teacher_neutral,,9758,0.017015563,0,,,,0.24964132,0.010284729,,0.73661257,,1.0803446,,-0.0010515606,,0.013788521,,0.0034197636,,0.012086641,,-0.0059364419,,0.8928059,0.93020143,,0.3969051,0.22289404,0.10729658,0.16929699,0.1036073,0.9047619,1,1,0.99690314,0.99993098,0.99999464,0.99999952,1.1913302,1,1,2,0.89044886,0.95566359,1.3010053,1.6833686,0.63853878,0.83476749,1.1346703,1.1956344,1,1,2,0.9733552,7.4206848e-05,0,7.2568655e-06,0.00019708872,-0.0013586879,0.01908344,0.055268651,0.00056368113,0.08312089,0.14568856,0.026273314,0,0.24999994,0.25000006,0.0058084693,0.0001949966,0.036049522,0.062169212,1,0.99989752,1,0.001857076,0.0034091356,0.0077513205,0.0024368261,0.00022701526,0.0017346602,0.0063289343,0.3969051,0.26470588,0.24964132,0.0074133344,0.013669978,0.031102285,0.00093935145,0.0070838849,0.025569366,1.0773383,0.95373619,1.299758,1.6768746,-0.0001437813,0.00093119591,0.0032726109,0.73556101,0.6370829,0.83402438,1.1348172,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1036073,0.10729658,0.22289404,0.16929699
riskmask_p30_s100,token_role_x_teacher_stance_nll,non_object_token,,,,lowNLL,,teacher_neutral,,208549,0.3636584,0,,,,0.002253667,0.00078399012,,0.028287236,,0.10092879,,-0.00040491982,,0.0012122598,,0.00028331049,,-0.00059409942,,0.0005601641,,0.99994725,0.92546816,,0.908036,0.07817827,0.00049388873,0.01325348,3.8360289e-05,0.9047619,1,1,0.9998978,0.99999964,1,1,1.0000288,1,1,1,0.99994725,0.014411012,0.10225285,0.34073206,0.0017940393,0.017856553,0.081260225,1,1,1,1,1,-1.2593889e-06,0,1.1920929e-07,2.5033951e-06,1.0269832e-07,0.0013474214,0.016255426,0,0.00017895226,0.0035676834,-0.019166058,-1.1641532e-09,0.2499996,0.37500021,-0.00039475785,0,0.00017744303,0.0034683466,1,1,1,9.5941632e-06,0.00012346679,0.00057797194,0.00017971855,1.1940516e-05,0.00011718303,0.00036932072,0.908036,0.0044545886,0.002253667,3.8919119e-05,0.00049524958,0.0023411882,4.8710412e-05,0.00047453828,0.0015437406,0.099200661,0.014083335,0.098153286,0.33624991,-1.1920918e-07,6.5786779e-05,0.0015814031,0.027882316,0.0017270425,0.016791318,0.080208208,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8360289e-05,0.00049388873,0.07817827,0.01325348
riskmask_p30_s100,token_role_x_teacher_stance_nll,non_object_token,,,,highNLL,,teacher_rejects,,68084,0.11872183,0,,,,0.82301275,0.073886114,,0.90109072,,1.3961718,,0.2395311,,0.035800674,,0.0085812253,,-0.057761554,,0.010378685,,0.85860114,0.91066836,,0.26827155,0.20157453,0.14198637,0.31099818,0.077169379,0.9047619,1,1,0.99163584,0.99908289,0.99990328,0.99998975,1.4122114,1,2,2,0.79321133,1.3227046,1.6604824,2.0324762,0.74465692,1.0523746,1.4705981,1.3239087,1,1,2,0.78705716,5.4653704e-05,-5.9604645e-08,0.00010110438,0.0011099756,0.0069431961,0.057130426,0.12668527,-0.033609897,0.048107579,0.15062461,-0.020760201,0,0.12500006,0.375,-0.0063997357,-0.0052563921,0.029897995,0.070871285,0.9992803,0.9995153,0.99838435,0.0035632534,0.0085305963,0.019069467,0.016549545,0.0066436552,0.016584517,0.037987863,0.26827155,0.7892897,0.82301275,0.014357284,0.034575941,0.07776052,0.026459916,0.066583481,0.15497905,1.4264912,1.3617662,1.7118828,2.0909487,0.13178292,0.27071315,0.51411043,1.1406218,0.93334919,1.3186399,1.8799043,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077169379,0.14198637,0.20157453,0.31099818
riskmask_p30_s100,token_role_x_teacher_stance_nll,non_object_token,,,,lowNLL,,teacher_rejects,,97837,0.17060378,0,,,,0.16942466,0.034906896,,0.16464749,,0.52396724,,0.082977167,,0.01724186,,0.0037177523,,-0.031589813,,0.045717483,,0.99644306,0.91356681,,0.61350001,0.15477784,0.0040066641,0.22714311,0.00057238059,0.9047619,1,1,0.99891646,0.99994457,0.99999505,0.99999958,1.0034547,1,1,1,0.98571093,0.50276923,0.73637855,0.94719379,0.14122277,0.25780299,0.34794183,1,1,1,1,0.98589491,-9.4836579e-05,-1.7881393e-07,2.7418137e-06,6.8247318e-05,0.03002286,0.081635177,0.158516,-0.011056677,0.001342088,0.024179351,-0.18704963,-0.12500008,6.7055225e-08,0.25,-0.02178152,-0.010020137,0.0011937618,0.020250094,0.99998978,1,0.99993867,0.0010893136,0.0030537727,0.0077121409,0.0088277399,0.0021860162,0.0066252211,0.017683974,0.61350001,0.20375727,0.16942466,0.0044644773,0.01278781,0.033157545,0.0082386248,0.024821509,0.065660174,0.63657221,0.61302882,0.85679072,1.1024057,0.037700295,0.086269855,0.1780852,0.24762466,0.20153691,0.35388657,0.47737371,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00057238059,0.0040066641,0.15477784,0.22714311
riskmask_p30_s100,token_role_x_teacher_stance_nll,non_object_token,,,,highNLL,,teacher_supports,,88743,0.15474607,0,,,,0.86105946,0.093439316,,1.0525972,,1.363551,,-0.25579594,,0.044990922,,0.010849946,,0.12853184,,-0.026250948,,0.83735055,0.90743399,,0.20881647,0.34143538,0.16312273,0.10533789,0.18128754,0.9047619,1,1,0.9929086,0.99927819,0.99992824,0.99999338,1.4070067,1,2,2,0.84701892,1.2934512,1.6387004,2.0169205,0.84769815,1.2457775,1.8005332,1.5658024,1,2,2,0.80176465,0.00055593686,1.5497208e-06,0.00018912554,0.001590538,-0.017889738,0.028635234,0.097278833,0.085378706,0.2034108,0.40011349,0.078445624,5.9604645e-08,0.25,0.50000003,0.018147842,0.015740246,0.060302407,0.11354041,0.99934643,0.99909852,0.99966195,0.0043609072,0.010785155,0.024735805,0.01967635,0.0076412568,0.019696843,0.046083082,0.20881647,0.81288665,0.86105946,0.017414585,0.043007985,0.099635857,0.031216294,0.083526984,0.20125489,1.2933909,1.2157793,1.564339,1.945966,-0.1508615,-0.076073468,-0.035712171,0.79680124,0.65488547,0.97412151,1.3889868,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18128754,0.16312273,0.34143538,0.10533789
